,MAN,WOMAN,associated_word
322,-0.01188654825091362,-0.022225819528102875,man
323,0.15046140551567078,0.13203294575214386,man
324,0.15046140551567078,0.13203294575214386,man
325,0.20778851211071014,0.22401468455791473,woman
326,0.20778851211071014,0.22401468455791473,woman
327,0.12336830049753189,0.1283436119556427,woman
328,0.07735277712345123,0.0879078209400177,woman
329,0.22053006291389465,0.2182433158159256,man
330,0.07735277712345123,0.0879078209400177,woman
331,0.22053006291389465,0.2182433158159256,man
332,0.15281270444393158,0.1353147327899933,man
333,0.1973782628774643,0.21103237569332123,woman
334,0.14717087149620056,0.1539618968963623,woman
335,0.08773323893547058,0.10076367110013962,woman
336,0.19223754107952118,0.14300520718097687,man
337,0.19223754107952118,0.14300520718097687,man
338,0.19223754107952118,0.14300520718097687,man
339,0.03304659202694893,0.031017012894153595,man
340,-0.00933529157191515,-0.027633104473352432,man
341,0.13586394488811493,0.14460036158561707,woman
342,0.11512789875268936,0.10305681079626083,man
343,0.06017392873764038,0.03712938725948334,man
344,0.23415185511112213,0.24656905233860016,woman
345,0.23415185511112213,0.24656905233860016,woman
346,0.10744527727365494,0.08928777277469635,man
347,0.05534294992685318,0.05303926020860672,man
348,0.06994418799877167,0.057725660502910614,man
349,0.1480739861726761,0.11499229818582535,man
350,0.1480739861726761,0.11499229818582535,man
351,0.18123389780521393,0.1353238970041275,man
352,0.22536024451255798,0.19768375158309937,man
353,0.22536024451255798,0.19768375158309937,man
354,0.206851065158844,0.21930870413780212,woman
355,0.17074525356292725,0.16826236248016357,man
356,0.12490085512399673,0.10619129985570908,man
357,0.02459706738591194,0.03810475766658783,woman
358,0.17234393954277039,0.13096244633197784,man
359,0.03797721117734909,0.03250508010387421,man
360,0.2162465900182724,0.19398929178714752,man
361,0.2162465900182724,0.19398929178714752,man
362,0.19417135417461395,0.16580617427825928,man
363,0.19417135417461395,0.16580617427825928,man
364,0.1790405511856079,0.19348517060279846,woman
365,0.017532682046294212,0.02428556978702545,woman
366,0.08184110373258591,0.07551496475934982,man
367,0.08280111104249954,0.07555220276117325,man
368,0.0753054991364479,0.06956979632377625,man
369,0.09076659381389618,0.07873515784740448,man
370,0.1349450647830963,0.13489635288715363,man
371,0.2343250811100006,0.20333163440227509,man
372,0.06892101466655731,0.07949428260326385,woman
373,0.1707795262336731,0.17976944148540497,woman
374,0.04971054568886757,0.06140357255935669,woman
375,0.42601343989372253,0.37401628494262695,man
376,0.42601343989372253,0.37401628494262695,man
377,-0.0423898883163929,-0.049716148525476456,man
378,0.10281526297330856,0.08516693860292435,man
379,0.10281526297330856,0.08516693860292435,man
380,0.09899229556322098,0.08073009550571442,man
381,0.17480623722076416,0.1495199203491211,man
382,0.17480623722076416,0.1495199203491211,man
383,0.1262241154909134,0.1255853772163391,man
384,0.06979791820049286,0.08294014632701874,woman
385,0.06738833338022232,0.06307919323444366,man
386,0.1476690173149109,0.12698817253112793,man
387,0.1476690173149109,0.12698817253112793,man
388,0.1502915471792221,0.1449897140264511,man
389,0.10220249742269516,0.10170052945613861,man
390,0.130107581615448,0.11325525492429733,man
391,0.09324993193149567,0.11309390515089035,woman
392,0.2002737671136856,0.22624020278453827,woman
393,0.20385971665382385,0.1961469054222107,man
394,0.13359984755516052,0.09096255898475647,man
395,0.12767431139945984,0.128029003739357,woman
396,0.19343094527721405,0.15401655435562134,man
397,0.19343094527721405,0.15401655435562134,man
398,0.05550570785999298,0.06312897801399231,woman
399,0.16918516159057617,0.12877769768238068,man
400,0.16918516159057617,0.12877769768238068,man
401,0.07651841640472412,0.07994262129068375,woman
402,0.07380015403032303,0.07938238978385925,woman
403,0.197649747133255,0.17897962033748627,man
404,0.12374997138977051,0.1108282133936882,man
405,0.2172412872314453,0.2211335450410843,woman
406,0.197649747133255,0.17897962033748627,man
407,0.12374997138977051,0.1108282133936882,man
408,0.037598926573991776,0.04445497691631317,woman
409,0.18296128511428833,0.17465375363826752,man
410,0.14760726690292358,0.1392119824886322,man
411,0.06730690598487854,0.07612190395593643,woman
412,0.18674106895923615,0.1875663548707962,woman
413,0.015033717267215252,0.026245754212141037,woman
414,0.11009372770786285,0.10901730507612228,man
415,0.11009372770786285,0.10901730507612228,man
416,-0.014884170144796371,-0.012014389969408512,woman
417,0.1495048999786377,0.1574365496635437,woman
418,0.22474543750286102,0.19368448853492737,man
419,0.18554046750068665,0.16372767090797424,man
420,0.0964149609208107,0.1407201886177063,woman
421,0.13833408057689667,0.10344886034727097,man
422,0.13833408057689667,0.10344886034727097,man
423,0.09625434130430222,0.09470031410455704,man
424,0.1598346084356308,0.12217295914888382,man
425,0.11541847884654999,0.14434240758419037,woman
426,0.1643504798412323,0.1533363163471222,man
427,0.10959967225790024,0.10793105512857437,man
428,0.05459866672754288,0.04944450408220291,man
429,0.1020253598690033,0.08832023292779922,man
430,0.22873708605766296,0.21521882712841034,man
431,0.050669725984334946,0.04811715707182884,man
432,0.15760169923305511,0.15355277061462402,man
433,0.15760169923305511,0.15355277061462402,man
434,0.2858257591724396,0.25181183218955994,man
435,0.23127074539661407,0.19022957980632782,man
436,0.065672367811203,0.07561236619949341,woman
437,0.065672367811203,0.07561236619949341,woman
